"","long","lat","group","order","region","subregion"
"49549",-96.405876159668,41.453498840332,1648,49549,"nebraska","dodge"
"49550",-96.3886871337891,41.453498840332,1648,49550,"nebraska","dodge"
"49551",-96.3886871337891,41.4305801391602,1648,49551,"nebraska","dodge"
"49552",-96.3715057373047,41.4305801391602,1648,49552,"nebraska","dodge"
"49553",-96.3715057373047,41.4076614379883,1648,49553,"nebraska","dodge"
"49554",-96.3313980102539,41.4076614379883,1648,49554,"nebraska","dodge"
"49555",-96.3313980102539,41.3732833862305,1648,49555,"nebraska","dodge"
"49556",-96.4631729125977,41.3732833862305,1648,49556,"nebraska","dodge"
"49557",-96.4975509643555,41.3962020874023,1648,49557,"nebraska","dodge"
"49558",-96.5720367431641,41.419116973877,1648,49558,"nebraska","dodge"
"49559",-96.6465225219727,41.4248466491699,1648,49559,"nebraska","dodge"
"49560",-96.7038192749023,41.4248466491699,1648,49560,"nebraska","dodge"
"49561",-96.7439270019531,41.4305801391602,1648,49561,"nebraska","dodge"
"49562",-96.8298721313477,41.4420356750488,1648,49562,"nebraska","dodge"
"49563",-96.8928909301758,41.4420356750488,1648,49563,"nebraska","dodge"
"49564",-96.8986206054688,41.734245300293,1648,49564,"nebraska","dodge"
"49565",-96.5548477172852,41.722785949707,1648,49565,"nebraska","dodge"
"49567",-96.3256683349609,41.1784744262695,1649,49567,"nebraska","douglas"
"49568",-96.3485794067383,41.2013931274414,1649,49568,"nebraska","douglas"
"49569",-96.3600387573242,41.2243118286133,1649,49569,"nebraska","douglas"
"49570",-96.3485794067383,41.2472305297852,1649,49570,"nebraska","douglas"
"49571",-96.400146484375,41.3102569580078,1649,49571,"nebraska","douglas"
"49572",-96.4173431396484,41.3503646850586,1649,49572,"nebraska","douglas"
"49573",-96.4631729125977,41.3732833862305,1649,49573,"nebraska","douglas"
"49574",-96.3313980102539,41.3732833862305,1649,49574,"nebraska","douglas"
"49575",-95.9245986938477,41.3847427368164,1649,49575,"nebraska","douglas"
"49576",-95.9245986938477,41.3618240356445,1649,49576,"nebraska","douglas"
"49577",-95.9303207397461,41.3503646850586,1649,49577,"nebraska","douglas"
"49578",-95.9245986938477,41.3389053344727,1649,49578,"nebraska","douglas"
"49579",-95.9016723632812,41.3274459838867,1649,49579,"nebraska","douglas"
"49580",-95.8787612915039,41.3159866333008,1649,49580,"nebraska","douglas"
"49581",-95.8730316162109,41.3102569580078,1649,49581,"nebraska","douglas"
"49582",-95.8787612915039,41.2930679321289,1649,49582,"nebraska","douglas"
"49583",-95.9016723632812,41.2586898803711,1649,49583,"nebraska","douglas"
"49584",-95.9016723632812,41.2185821533203,1649,49584,"nebraska","douglas"
"49585",-95.8902130126953,41.1784744262695,1649,49585,"nebraska","douglas"
"49586",-96.3256683349609,41.1784744262695,1649,49586,"nebraska","douglas"
"49588",-101.339042663574,40.3534164428711,1650,49588,"nebraska","dundy"
"49589",-101.327583312988,40.3534164428711,1650,49589,"nebraska","dundy"
"49590",-101.316131591797,40.0096435546875,1650,49590,"nebraska","dundy"
"49591",-101.40779876709,40.0039138793945,1650,49591,"nebraska","dundy"
"49592",-102.055244445801,40.0096435546875,1650,49592,"nebraska","dundy"
"49593",-102.066696166992,40.3476905822754,1650,49593,"nebraska","dundy"
"49594",-101.339042663574,40.3534164428711,1650,49594,"nebraska","dundy"
"49596",-97.8325424194336,40.3362274169922,1651,49596,"nebraska","fillmore"
"49597",-97.8382720947266,40.691463470459,1651,49597,"nebraska","fillmore"
"49598",-97.3741760253906,40.691463470459,1651,49598,"nebraska","fillmore"
"49599",-97.3741760253906,40.3362274169922,1651,49599,"nebraska","fillmore"
"49600",-97.8325424194336,40.3362274169922,1651,49600,"nebraska","fillmore"
"49602",-98.7148971557617,40.0039138793945,1652,49602,"nebraska","franklin"
"49603",-99.0701293945312,40.0039138793945,1652,49603,"nebraska","franklin"
"49604",-99.1675338745117,39.9981803894043,1652,49604,"nebraska","franklin"
"49605",-99.1847229003906,40.3534164428711,1652,49605,"nebraska","franklin"
"49606",-98.7320861816406,40.3476905822754,1652,49606,"nebraska","franklin"
"49607",-98.7148971557617,40.0039138793945,1652,49607,"nebraska","franklin"
"49609",-100.221778869629,40.697193145752,1653,49609,"nebraska","frontier"
"49610",-99.9925994873047,40.697193145752,1653,49610,"nebraska","frontier"
"49611",-99.9868698120117,40.4336318969727,1653,49611,"nebraska","frontier"
"49612",-100.095726013184,40.4336318969727,1653,49612,"nebraska","frontier"
"49613",-100.095726013184,40.3534164428711,1653,49613,"nebraska","frontier"
"49614",-100.187400817871,40.3534164428711,1653,49614,"nebraska","frontier"
"49615",-100.760360717773,40.3534164428711,1653,49615,"nebraska","frontier"
"49616",-100.771820068359,40.3534164428711,1653,49616,"nebraska","frontier"
"49617",-100.777549743652,40.697193145752,1653,49617,"nebraska","frontier"
"49618",-100.221778869629,40.697193145752,1653,49618,"nebraska","frontier"
"49620",-100.095726013184,40.3534164428711,1654,49620,"nebraska","furnas"
"49621",-99.6488189697266,40.3534164428711,1654,49621,"nebraska","furnas"
"49622",-99.6316299438477,40.3534164428711,1654,49622,"nebraska","furnas"
"49623",-99.6316299438477,39.9981803894043,1654,49623,"nebraska","furnas"
"49624",-99.6316299438477,40.0039138793945,1654,49624,"nebraska","furnas"
"49625",-100.181671142578,40.0039138793945,1654,49625,"nebraska","furnas"
"49626",-100.187400817871,40.3534164428711,1654,49626,"nebraska","furnas"
"49627",-100.095726013184,40.3534164428711,1654,49627,"nebraska","furnas"
"49629",-96.9100875854492,40.5081176757812,1655,49629,"nebraska","gage"
"49630",-96.4689025878906,40.5081176757812,1655,49630,"nebraska","gage"
"49631",-96.4689025878906,40.2560157775879,1655,49631,"nebraska","gage"
"49632",-96.4574508666992,40.0039138793945,1655,49632,"nebraska","gage"
"49633",-96.8126754760742,40.0039138793945,1655,49633,"nebraska","gage"
"49634",-96.9043502807617,40.0039138793945,1655,49634,"nebraska","gage"
"49635",-96.9100875854492,40.3362274169922,1655,49635,"nebraska","gage"
"49636",-96.9100875854492,40.5081176757812,1655,49636,"nebraska","gage"
"49638",-102.060966491699,41.2185821533203,1656,49638,"nebraska","garden"
"49639",-102.605278015137,41.2185821533203,1656,49639,"nebraska","garden"
"49640",-102.605278015137,41.401927947998,1656,49640,"nebraska","garden"
"49641",-102.633934020996,41.3962020874023,1656,49641,"nebraska","garden"
"49642",-102.633934020996,41.4305801391602,1656,49642,"nebraska","garden"
"49643",-102.639656066895,41.7457046508789,1656,49643,"nebraska","garden"
"49644",-102.65111541748,41.7457046508789,1656,49644,"nebraska","garden"
"49645",-102.674041748047,41.8030014038086,1656,49645,"nebraska","garden"
"49646",-102.674041748047,41.8660278320312,1656,49646,"nebraska","garden"
"49647",-102.674041748047,42.0092658996582,1656,49647,"nebraska","garden"
"49648",-102.066696166992,42.0092658996582,1656,49648,"nebraska","garden"
"49649",-102.055244445801,41.7399749755859,1656,49649,"nebraska","garden"
"49650",-101.980758666992,41.734245300293,1656,49650,"nebraska","garden"
"49651",-101.980758666992,41.3904724121094,1656,49651,"nebraska","garden"
"49652",-102.055244445801,41.3962020874023,1656,49652,"nebraska","garden"
"49653",-102.060966491699,41.2185821533203,1656,49653,"nebraska","garden"
"49655",-98.7550048828125,41.7399749755859,1657,49655,"nebraska","garfield"
"49656",-99.2248306274414,41.7399749755859,1657,49656,"nebraska","garfield"
"49657",-99.2305603027344,42.0894813537598,1657,49657,"nebraska","garfield"
"49658",-98.7607345581055,42.0837478637695,1657,49658,"nebraska","garfield"
"49659",-98.7550048828125,41.7399749755859,1657,49659,"nebraska","garfield"
"49661",-99.6488189697266,40.680004119873,1658,49661,"nebraska","gosper"
"49662",-99.6488189697266,40.3534164428711,1658,49662,"nebraska","gosper"
"49663",-100.095726013184,40.3534164428711,1658,49663,"nebraska","gosper"
"49664",-100.095726013184,40.4336318969727,1658,49664,"nebraska","gosper"
"49665",-99.9868698120117,40.4336318969727,1658,49665,"nebraska","gosper"
"49666",-99.9925994873047,40.697193145752,1658,49666,"nebraska","gosper"
"49667",-99.6831970214844,40.697193145752,1658,49667,"nebraska","gosper"
"49668",-99.6488189697266,40.680004119873,1658,49668,"nebraska","gosper"
"49670",-102.020858764648,42.0894813537598,1659,49670,"nebraska","grant"
"49671",-101.424987792969,42.0837478637695,1659,49671,"nebraska","grant"
"49672",-101.424987792969,41.7399749755859,1659,49672,"nebraska","grant"
"49673",-101.980758666992,41.734245300293,1659,49673,"nebraska","grant"
"49674",-102.055244445801,41.7399749755859,1659,49674,"nebraska","grant"
"49675",-102.066696166992,42.0092658996582,1659,49675,"nebraska","grant"
"49676",-102.01513671875,42.0092658996582,1659,49676,"nebraska","grant"
"49677",-102.020858764648,42.0894813537598,1659,49677,"nebraska","grant"
"49679",-98.2966384887695,41.734245300293,1660,49679,"nebraska","greeley"
"49680",-98.2966384887695,41.4764175415039,1660,49680,"nebraska","greeley"
"49681",-98.3023681640625,41.3847427368164,1660,49681,"nebraska","greeley"
"49682",-98.7492752075195,41.3904724121094,1660,49682,"nebraska","greeley"
"49683",-98.7550048828125,41.7399749755859,1660,49683,"nebraska","greeley"
"49684",-98.2966384887695,41.734245300293,1660,49684,"nebraska","greeley"
"49686",-98.2966384887695,40.697193145752,1661,49686,"nebraska","hall"
"49687",-98.7263565063477,40.697193145752,1661,49687,"nebraska","hall"
"49688",-98.7320861816406,41.0409660339355,1661,49688,"nebraska","hall"
"49689",-98.3023681640625,41.0409660339355,1661,49689,"nebraska","hall"
"49690",-98.2966384887695,40.8576202392578,1661,49690,"nebraska","hall"
"49691",-98.2966384887695,40.697193145752,1661,49691,"nebraska","hall"
"49693",-97.8382720947266,41.1670188903809,1662,49693,"nebraska","hamilton"
"49694",-97.8382720947266,41.0295066833496,1662,49694,"nebraska","hamilton"
"49695",-97.8382720947266,40.691463470459,1662,49695,"nebraska","hamilton"
"49696",-98.2966384887695,40.697193145752,1662,49696,"nebraska","hamilton"
"49697",-98.2966384887695,40.8576202392578,1662,49697,"nebraska","hamilton"
"49698",-98.2565307617188,40.8919982910156,1662,49698,"nebraska","hamilton"
"49699",-98.2450714111328,40.9149169921875,1662,49699,"nebraska","hamilton"
"49700",-98.204963684082,40.9321060180664,1662,49700,"nebraska","hamilton"
"49701",-98.1763229370117,40.949291229248,1662,49701,"nebraska","hamilton"
"49702",-98.1533966064453,40.9722099304199,1662,49702,"nebraska","hamilton"
"49703",-98.0903778076172,41.000862121582,1662,49703,"nebraska","hamilton"
"49704",-98.0445404052734,41.0409660339355,1662,49704,"nebraska","hamilton"
"49705",-98.0101623535156,41.0638847351074,1662,49705,"nebraska","hamilton"
"49706",-97.9815139770508,41.0753440856934,1662,49706,"nebraska","hamilton"
"49707",-97.8955688476562,41.1039924621582,1662,49707,"nebraska","hamilton"
"49708",-97.8382720947266,41.1670188903809,1662,49708,"nebraska","hamilton"
"49710",-99.6316299438477,39.9981803894043,1663,49710,"nebraska","harlan"
"49711",-99.6316299438477,40.3534164428711,1663,49711,"nebraska","harlan"
"49712",-99.1847229003906,40.3534164428711,1663,49712,"nebraska","harlan"
"49713",-99.1675338745117,39.9981803894043,1663,49713,"nebraska","harlan"
"49714",-99.6316299438477,39.9981803894043,1663,49714,"nebraska","harlan"
"49716",-101.327583312988,40.3534164428711,1664,49716,"nebraska","hayes"
"49717",-101.339042663574,40.3534164428711,1664,49717,"nebraska","hayes"
"49718",-101.350509643555,40.697193145752,1664,49718,"nebraska","hayes"
"49719",-101.258834838867,40.697193145752,1664,49719,"nebraska","hayes"
"49720",-100.777549743652,40.697193145752,1664,49720,"nebraska","hayes"
"49721",-100.771820068359,40.3534164428711,1664,49721,"nebraska","hayes"
"49722",-101.327583312988,40.3534164428711,1664,49722,"nebraska","hayes"
"49724",-101.316131591797,40.0096435546875,1665,49724,"nebraska","hitchcock"
"49725",-101.327583312988,40.3534164428711,1665,49725,"nebraska","hitchcock"
"49726",-100.771820068359,40.3534164428711,1665,49726,"nebraska","hitchcock"
"49727",-100.760360717773,40.3534164428711,1665,49727,"nebraska","hitchcock"
"49728",-100.760360717773,40.0096435546875,1665,49728,"nebraska","hitchcock"
"49729",-101.316131591797,40.0096435546875,1665,49729,"nebraska","hitchcock"
"49731",-98.7607345581055,42.0837478637695,1666,49731,"nebraska","holt"
"49732",-99.2305603027344,42.0894813537598,1666,49732,"nebraska","holt"
"49733",-99.2420196533203,42.4389839172363,1666,49733,"nebraska","holt"
"49734",-99.2534790039062,42.4389839172363,1666,49734,"nebraska","holt"
"49735",-99.2534790039062,42.7884902954102,1666,49735,"nebraska","holt"
"49736",-99.2706680297852,42.7884902954102,1666,49736,"nebraska","holt"
"49737",-99.2649383544922,42.8056755065918,1666,49737,"nebraska","holt"
"49738",-99.1847229003906,42.8343276977539,1666,49738,"nebraska","holt"
"49739",-99.1331634521484,42.8629722595215,1666,49739,"nebraska","holt"
"49740",-99.0987777709961,42.8629722595215,1666,49740,"nebraska","holt"
"49741",-99.0529479980469,42.8744316101074,1666,49741,"nebraska","holt"
"49742",-99.0185623168945,42.8916206359863,1666,49742,"nebraska","holt"
"49743",-98.9727249145508,42.8858909606934,1666,49743,"nebraska","holt"
"49744",-98.9211654663086,42.8687019348145,1666,49744,"nebraska","holt"
"49745",-98.9039764404297,42.8457832336426,1666,49745,"nebraska","holt"
"49746",-98.7951126098633,42.817138671875,1666,49746,"nebraska","holt"
"49747",-98.7435455322266,42.817138671875,1666,49747,"nebraska","holt"
"49748",-98.7091674804688,42.7999458312988,1666,49748,"nebraska","holt"
"49749",-98.6747970581055,42.7884902954102,1666,49749,"nebraska","holt"
"49750",-98.6232223510742,42.7942199707031,1666,49750,"nebraska","holt"
"49751",-98.5773849487305,42.7713012695312,1666,49751,"nebraska","holt"
"49752",-98.5258178710938,42.759838104248,1666,49752,"nebraska","holt"
"49753",-98.47998046875,42.7541122436523,1666,49753,"nebraska","holt"
"49754",-98.4112319946289,42.7541122436523,1666,49754,"nebraska","holt"
"49755",-98.3596649169922,42.7541122436523,1666,49755,"nebraska","holt"
"49756",-98.3080978393555,42.7483825683594,1666,49756,"nebraska","holt"
"49757",-98.3080978393555,42.4160652160645,1666,49757,"nebraska","holt"
"49758",-98.3023681640625,42.0837478637695,1666,49758,"nebraska","holt"
"49759",-98.7607345581055,42.0837478637695,1666,49759,"nebraska","holt"
"49761",-101.40779876709,41.7457046508789,1667,49761,"nebraska","hooker"
"49762",-101.424987792969,41.7399749755859,1667,49762,"nebraska","hooker"
"49763",-101.424987792969,42.0837478637695,1667,49763,"nebraska","hooker"
"49764",-100.84056854248,42.0894813537598,1667,49764,"nebraska","hooker"
"49765",-100.846298217773,41.7457046508789,1667,49765,"nebraska","hooker"
"49766",-101.40779876709,41.7457046508789,1667,49766,"nebraska","hooker"
"49768",-98.7492752075195,41.0466995239258,1668,49768,"nebraska","howard"
"49769",-98.7492752075195,41.3904724121094,1668,49769,"nebraska","howard"
"49770",-98.3023681640625,41.3847427368164,1668,49770,"nebraska","howard"
"49771",-98.3023681640625,41.0409660339355,1668,49771,"nebraska","howard"
"49772",-98.7320861816406,41.0409660339355,1668,49772,"nebraska","howard"
"49773",-98.7492752075195,41.0466995239258,1668,49773,"nebraska","howard"
"49775",-96.9100875854492,40.3362274169922,1669,49775,"nebraska","jefferson"
"49776",-96.9043502807617,40.0039138793945,1669,49776,"nebraska","jefferson"
"49777",-97.3741760253906,40.0039138793945,1669,49777,"nebraska","jefferson"
"49778",-97.3741760253906,40.3362274169922,1669,49778,"nebraska","jefferson"
"49779",-96.9100875854492,40.3362274169922,1669,49779,"nebraska","jefferson"
"49781",-96.0850219726562,40.5081176757812,1670,49781,"nebraska","johnson"
"49782",-96.0792922973633,40.2560157775879,1670,49782,"nebraska","johnson"
"49783",-96.4689025878906,40.2560157775879,1670,49783,"nebraska","johnson"
"49784",-96.4689025878906,40.5081176757812,1670,49784,"nebraska","johnson"
"49785",-96.0850219726562,40.5081176757812,1670,49785,"nebraska","johnson"
"49787",-98.7263565063477,40.697193145752,1671,49787,"nebraska","kearney"
"49788",-98.7320861816406,40.3476905822754,1671,49788,"nebraska","kearney"
"49789",-99.1847229003906,40.3534164428711,1671,49789,"nebraska","kearney"
"49790",-99.1847229003906,40.6570854187012,1671,49790,"nebraska","kearney"
"49791",-99.1618041992188,40.6570854187012,1671,49791,"nebraska","kearney"
"49792",-99.0873260498047,40.6570854187012,1671,49792,"nebraska","kearney"
"49793",-99.0414886474609,40.6456260681152,1671,49793,"nebraska","kearney"
"49794",-98.9612731933594,40.6398963928223,1671,49794,"nebraska","kearney"
"49795",-98.9211654663086,40.6456260681152,1671,49795,"nebraska","kearney"
"49796",-98.8466796875,40.6570854187012,1671,49796,"nebraska","kearney"
"49797",-98.7779235839844,40.6742744445801,1671,49797,"nebraska","kearney"
"49798",-98.7263565063477,40.697193145752,1671,49798,"nebraska","kearney"
"49800",-101.258834838867,41.0065879821777,1672,49800,"nebraska","keith"
"49801",-102.060966491699,41.000862121582,1672,49801,"nebraska","keith"
"49802",-102.060966491699,41.2185821533203,1672,49802,"nebraska","keith"
"49803",-102.055244445801,41.3962020874023,1672,49803,"nebraska","keith"
"49804",-101.980758666992,41.3904724121094,1672,49804,"nebraska","keith"
"49805",-101.40779876709,41.3962020874023,1672,49805,"nebraska","keith"
"49806",-101.276023864746,41.3962020874023,1672,49806,"nebraska","keith"
"49807",-101.276023864746,41.0524253845215,1672,49807,"nebraska","keith"
"49808",-101.258834838867,41.0524253845215,1672,49808,"nebraska","keith"
"49809",-101.258834838867,41.0065879821777,1672,49809,"nebraska","keith"
"49811",-99.2649383544922,42.9947547912598,1673,49811,"nebraska","keya paha"
"49812",-99.2649383544922,42.8056755065918,1673,49812,"nebraska","keya paha"
"49813",-99.3222351074219,42.7884902954102,1673,49813,"nebraska","keya paha"
"49814",-99.3680725097656,42.7884902954102,1673,49814,"nebraska","keya paha"
"49815",-99.4024505615234,42.7827568054199,1673,49815,"nebraska","keya paha"
"49816",-99.4368209838867,42.759838104248,1673,49816,"nebraska","keya paha"
"49817",-99.4769287109375,42.7369194030762,1673,49817,"nebraska","keya paha"
"49818",-99.5514144897461,42.7197341918945,1673,49818,"nebraska","keya paha"
"49819",-99.6545486450195,42.7254638671875,1673,49819,"nebraska","keya paha"
"49820",-99.6889266967773,42.7311935424805,1673,49820,"nebraska","keya paha"
"49821",-99.7175750732422,42.7369194030762,1673,49821,"nebraska","keya paha"
"49822",-99.757682800293,42.7426528930664,1673,49822,"nebraska","keya paha"
"49823",-99.7977828979492,42.7426528930664,1673,49823,"nebraska","keya paha"
"49824",-99.8608169555664,42.759838104248,1673,49824,"nebraska","keya paha"
"49825",-99.8837280273438,42.777027130127,1673,49825,"nebraska","keya paha"
"49826",-99.9238357543945,42.777027130127,1673,49826,"nebraska","keya paha"
"49827",-99.9696731567383,42.7827568054199,1673,49827,"nebraska","keya paha"
"49828",-100.009780883789,42.7884902954102,1673,49828,"nebraska","keya paha"
"49829",-100.055618286133,42.7942199707031,1673,49829,"nebraska","keya paha"
"49830",-100.118644714355,42.8056755065918,1673,49830,"nebraska","keya paha"
"49831",-100.153022766113,42.817138671875,1673,49831,"nebraska","keya paha"
"49832",-100.198860168457,42.8400535583496,1673,49832,"nebraska","keya paha"
"49833",-100.20458984375,42.9947547912598,1673,49833,"nebraska","keya paha"
"49834",-99.5399627685547,42.9947547912598,1673,49834,"nebraska","keya paha"
"49835",-99.2649383544922,42.9947547912598,1673,49835,"nebraska","keya paha"
"49837",-103.373046875,41.0065879821777,1674,49837,"nebraska","kimball"
"49838",-103.573585510254,41.0065879821777,1674,49838,"nebraska","kimball"
"49839",-104.060592651367,41.0065879821777,1674,49839,"nebraska","kimball"
"49840",-104.060592651367,41.3962020874023,1674,49840,"nebraska","kimball"
"49841",-103.361587524414,41.3904724121094,1674,49841,"nebraska","kimball"
"49842",-103.367317199707,41.0409660339355,1674,49842,"nebraska","kimball"
"49843",-103.373046875,41.0409660339355,1674,49843,"nebraska","kimball"
"49844",-103.373046875,41.0065879821777,1674,49844,"nebraska","kimball"
"49846",-97.8382720947266,42.4160652160645,1675,49846,"nebraska","knox"
"49847",-98.3080978393555,42.4160652160645,1675,49847,"nebraska","knox"
"49848",-98.3080978393555,42.7483825683594,1675,49848,"nebraska","knox"
"49849",-98.3023681640625,42.777027130127,1675,49849,"nebraska","knox"
"49850",-98.3138275146484,42.7827568054199,1675,49850,"nebraska","knox"
"49851",-98.3138275146484,42.8744316101074,1675,49851,"nebraska","knox"
"49852",-98.2909088134766,42.8858909606934,1675,49852,"nebraska","knox"
"49853",-98.2336120605469,42.8572463989258,1675,49853,"nebraska","knox"
"49854",-98.1820526123047,42.8400535583496,1675,49854,"nebraska","knox"
"49855",-98.1362152099609,42.8056755065918,1675,49855,"nebraska","knox"
"49856",-98.0789108276367,42.777027130127,1675,49856,"nebraska","knox"
"49857",-98.02734375,42.7713012695312,1675,49857,"nebraska","knox"
"49858",-97.9700546264648,42.7541122436523,1675,49858,"nebraska","knox"
"49859",-97.9299468994141,42.7713012695312,1675,49859,"nebraska","knox"
"49860",-97.8955688476562,42.7942199707031,1675,49860,"nebraska","knox"
"49861",-97.8726501464844,42.8343276977539,1675,49861,"nebraska","knox"
"49862",-97.8440017700195,42.8457832336426,1675,49862,"nebraska","knox"
"49863",-97.8038940429688,42.8400535583496,1675,49863,"nebraska","knox"
"49864",-97.7695236206055,42.8343276977539,1675,49864,"nebraska","knox"
"49865",-97.7351455688477,42.8515129089355,1675,49865,"nebraska","knox"
"49866",-97.6893081665039,42.8285942077637,1675,49866,"nebraska","knox"
"49867",-97.6606521606445,42.8343276977539,1675,49867,"nebraska","knox"
"49868",-97.6320114135742,42.8343276977539,1675,49868,"nebraska","knox"
"49869",-97.5919036865234,42.8400535583496,1675,49869,"nebraska","knox"
"49870",-97.5231475830078,42.8515129089355,1675,49870,"nebraska","knox"
"49871",-97.4773101806641,42.8400535583496,1675,49871,"nebraska","knox"
"49872",-97.483039855957,42.4275245666504,1675,49872,"nebraska","knox"
"49873",-97.8382720947266,42.4160652160645,1675,49873,"nebraska","knox"
"49875",-96.4631729125977,41.0065879821777,1676,49875,"nebraska","lancaster"
"49876",-96.4689025878906,40.7716789245605,1676,49876,"nebraska","lancaster"
"49877",-96.4689025878906,40.5081176757812,1676,49877,"nebraska","lancaster"
"49878",-96.9100875854492,40.5081176757812,1676,49878,"nebraska","lancaster"
"49879",-96.9043502807617,40.680004119873,1676,49879,"nebraska","lancaster"
"49880",-96.9043502807617,41.0295066833496,1676,49880,"nebraska","lancaster"
"49881",-96.4689025878906,41.0295066833496,1676,49881,"nebraska","lancaster"
"49882",-96.4631729125977,41.0065879821777,1676,49882,"nebraska","lancaster"
"49884",-101.258834838867,40.697193145752,1677,49884,"nebraska","lincoln"
"49885",-101.258834838867,41.0065879821777,1677,49885,"nebraska","lincoln"
"49886",-101.258834838867,41.0524253845215,1677,49886,"nebraska","lincoln"
"49887",-101.276023864746,41.0524253845215,1677,49887,"nebraska","lincoln"
"49888",-101.276023864746,41.3962020874023,1677,49888,"nebraska","lincoln"
"49889",-100.708786010742,41.3962020874023,1677,49889,"nebraska","lincoln"
"49890",-100.250419616699,41.3962020874023,1677,49890,"nebraska","lincoln"
"49891",-100.244697570801,41.3962020874023,1677,49891,"nebraska","lincoln"
"49892",-100.238967895508,41.0466995239258,1677,49892,"nebraska","lincoln"
"49893",-100.233238220215,41.0466995239258,1677,49893,"nebraska","lincoln"
"49894",-100.221778869629,40.697193145752,1677,49894,"nebraska","lincoln"
"49895",-100.777549743652,40.697193145752,1677,49895,"nebraska","lincoln"
"49896",-101.258834838867,40.697193145752,1677,49896,"nebraska","lincoln"
"49898",-100.703056335449,41.7457046508789,1678,49898,"nebraska","logan"
"49899",-100.256149291992,41.7457046508789,1678,49899,"nebraska","logan"
"49900",-100.250419616699,41.3962020874023,1678,49900,"nebraska","logan"
"49901",-100.708786010742,41.3962020874023,1678,49901,"nebraska","logan"
"49902",-100.703056335449,41.7457046508789,1678,49902,"nebraska","logan"
"49904",-99.2305603027344,42.0894813537598,1679,49904,"nebraska","loup"
"49905",-99.2248306274414,41.7399749755859,1679,49905,"nebraska","loup"
"49906",-99.6889266967773,41.7399749755859,1679,49906,"nebraska","loup"
"49907",-99.6889266967773,42.0894813537598,1679,49907,"nebraska","loup"
"49908",-99.6660079956055,42.0837478637695,1679,49908,"nebraska","loup"
"49909",-99.2305603027344,42.0894813537598,1679,49909,"nebraska","loup"
"49911",-101.40779876709,41.7457046508789,1680,49911,"nebraska","mcpherson"
"49912",-100.846298217773,41.7457046508789,1680,49912,"nebraska","mcpherson"
"49913",-100.703056335449,41.7457046508789,1680,49913,"nebraska","mcpherson"
"49914",-100.708786010742,41.3962020874023,1680,49914,"nebraska","mcpherson"
"49915",-101.276023864746,41.3962020874023,1680,49915,"nebraska","mcpherson"
"49916",-101.40779876709,41.3962020874023,1680,49916,"nebraska","mcpherson"
"49917",-101.40779876709,41.7457046508789,1680,49917,"nebraska","mcpherson"
"49919",-97.8382720947266,42.0665626525879,1681,49919,"nebraska","madison"
"49920",-97.3684463500977,42.0780181884766,1681,49920,"nebraska","madison"
"49921",-97.3684463500977,41.734245300293,1681,49921,"nebraska","madison"
"49922",-97.8325424194336,41.734245300293,1681,49922,"nebraska","madison"
"49923",-97.8382720947266,41.8946723937988,1681,49923,"nebraska","madison"
"49924",-97.8382720947266,42.0665626525879,1681,49924,"nebraska","madison"
"49926",-97.7007598876953,41.3847427368164,1682,49926,"nebraska","merrick"
"49927",-97.6090927124023,41.3847427368164,1682,49927,"nebraska","merrick"
"49928",-97.6148147583008,41.3274459838867,1682,49928,"nebraska","merrick"
"49929",-97.6090927124023,41.3045272827148,1682,49929,"nebraska","merrick"
"49930",-97.6549224853516,41.2930679321289,1682,49930,"nebraska","merrick"
"49931",-97.6950378417969,41.27587890625,1682,49931,"nebraska","merrick"
"49932",-97.7236862182617,41.2586898803711,1682,49932,"nebraska","merrick"
"49933",-97.7695236206055,41.2185821533203,1682,49933,"nebraska","merrick"
"49934",-97.8382720947266,41.1670188903809,1682,49934,"nebraska","merrick"
"49935",-97.8955688476562,41.1039924621582,1682,49935,"nebraska","merrick"
"49936",-97.9815139770508,41.0753440856934,1682,49936,"nebraska","merrick"
"49937",-98.0101623535156,41.0638847351074,1682,49937,"nebraska","merrick"
"49938",-98.0445404052734,41.0409660339355,1682,49938,"nebraska","merrick"
"49939",-98.0903778076172,41.000862121582,1682,49939,"nebraska","merrick"
"49940",-98.1533966064453,40.9722099304199,1682,49940,"nebraska","merrick"
"49941",-98.1763229370117,40.949291229248,1682,49941,"nebraska","merrick"
"49942",-98.204963684082,40.9321060180664,1682,49942,"nebraska","merrick"
"49943",-98.2450714111328,40.9149169921875,1682,49943,"nebraska","merrick"
"49944",-98.2565307617188,40.8919982910156,1682,49944,"nebraska","merrick"
"49945",-98.2966384887695,40.8576202392578,1682,49945,"nebraska","merrick"
"49946",-98.3023681640625,41.0409660339355,1682,49946,"nebraska","merrick"
"49947",-98.3023681640625,41.3847427368164,1682,49947,"nebraska","merrick"
"49948",-98.2851791381836,41.3847427368164,1682,49948,"nebraska","merrick"
"49949",-98.2851791381836,41.2586898803711,1682,49949,"nebraska","merrick"
"49950",-98.1075592041016,41.2586898803711,1682,49950,"nebraska","merrick"
"49951",-98.1075592041016,41.27587890625,1682,49951,"nebraska","merrick"
"49952",-98.0559997558594,41.27587890625,1682,49952,"nebraska","merrick"
"49953",-98.0559997558594,41.2873382568359,1682,49953,"nebraska","merrick"
"49954",-97.9070281982422,41.2873382568359,1682,49954,"nebraska","merrick"
"49955",-97.8955688476562,41.3045272827148,1682,49955,"nebraska","merrick"
